City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1468,Weihai,37.5,122.11,79.0,81,100,20.83,CN,overcast clouds
1469,Saskylakh,71.92,114.08,52.05,55,33,9.78,RU,scattered clouds
1470,Dasoguz,41.84,59.97,59.0,33,0,13.87,TM,clear sky
1471,Jumla,29.27,82.18,72.16,48,0,3.91,NP,clear sky
1472,Maniitsoq,65.42,-52.9,40.21,72,0,27.11,GL,clear sky
1473,Nemuro,43.32,145.57,78.8,83,75,9.17,JP,broken clouds
1474,Castro,-24.79,-50.01,57.52,85,0,4.09,BR,clear sky
1475,Udachnyy,66.42,112.4,35.6,100,90,6.71,RU,fog
1476,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1477,Mahebourg,-20.41,57.7,70.0,93,100,5.99,MU,moderate rain
1478,Georgetown,5.41,100.34,87.8,70,20,4.7,MY,few clouds
1479,Provost,52.35,-110.27,47.82,73,99,8.32,CA,overcast clouds
1480,Albany,42.6,-73.97,60.01,71,7,3.11,US,clear sky
1481,Bathsheba,13.22,-59.52,82.4,74,40,16.11,BB,scattered clouds
1482,Peterhead,57.51,-1.8,51.8,81,100,8.05,GB,overcast clouds
1483,Nuuk,64.18,-51.72,39.2,86,34,12.75,GL,scattered clouds
1484,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1485,Hilo,19.73,-155.09,82.4,61,90,8.05,US,overcast clouds
1486,Navirai,-23.07,-54.19,72.25,50,13,1.21,BR,few clouds
1487,Coihaique,-45.58,-72.07,35.6,93,20,4.7,CL,few clouds
1488,Alofi,-19.06,-169.92,75.2,53,75,16.11,NU,broken clouds
1489,Barrow,71.29,-156.79,37.4,93,75,5.82,US,fog
1490,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1491,Riyadh,24.69,46.72,82.4,26,0,3.36,SA,clear sky
1492,Yulara,-25.24,130.99,95.0,8,0,18.34,AU,clear sky
1493,Lavrentiya,65.58,-171.0,43.38,70,99,28.12,RU,overcast clouds
1494,Hilo,19.73,-155.09,82.4,61,90,8.05,US,overcast clouds
1495,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1496,Touros,-5.2,-35.46,71.6,83,54,4.7,BR,broken clouds
1497,Vaini,-21.2,-175.2,75.2,64,75,12.75,TO,broken clouds
1498,Arlit,18.74,7.39,89.53,37,0,6.53,NE,clear sky
1499,Butaritari,3.07,172.79,83.32,75,99,14.99,KI,overcast clouds
1500,Hermanus,-34.42,19.23,52.23,84,4,7.61,ZA,clear sky
1501,Tiksi,71.69,128.87,46.24,78,90,4.74,RU,overcast clouds
1502,Mataura,-46.19,168.86,56.73,54,26,3.38,NZ,scattered clouds
1503,Longyearbyen,78.22,15.64,39.2,86,75,8.05,SJ,broken clouds
1504,Dalbandin,28.89,64.41,84.97,14,0,9.24,PK,clear sky
1505,Lebu,-37.62,-73.65,48.16,88,3,7.85,CL,clear sky
1506,Bembereke,10.23,2.66,69.06,100,100,4.05,BJ,light rain
1507,Hobart,-42.88,147.33,72.0,42,100,16.11,AU,overcast clouds
1508,Kodinsk,58.69,99.18,61.32,48,29,6.46,RU,scattered clouds
1509,Kahului,20.89,-156.47,84.2,54,40,19.46,US,scattered clouds
1510,Pevek,69.7,170.31,45.68,69,27,14.58,RU,scattered clouds
1511,Batticaloa,7.71,81.69,80.28,71,91,6.98,LK,overcast clouds
1512,Rikitea,-23.12,-134.97,72.95,85,0,9.13,PF,clear sky
1513,Mugumu,-1.85,34.7,63.5,78,73,2.73,TZ,light rain
1514,Atuona,-9.8,-139.03,78.66,77,19,18.61,PF,light rain
